asset_id,recorded_at,vibration,temperature,pressure,rms,kurtosis,peak_to_peak
AST-001,2003-10-24 15:36:24,0.682,59.99,5.942,0.07731,2.77694,0.28139
AST-001,2003-10-24 15:46:24,0.673,59.76,5.972,0.07841,3.1425,0.30348
AST-001,2003-10-24 15:56:24,0.568,60.26,6.204,0.08057,2.85293,0.42022
AST-001,2003-10-24 16:06:24,0.606,61.23,6.256,0.08076,2.95532,0.38102
AST-001,2003-10-24 16:16:24,0.664,60.14,5.955,0.08374,3.26555,0.4462
AST-001,2003-10-24 16:26:24,0.709,58.12,6.09,0.09098,3.23037,0.43719
AST-001,2003-10-24 16:36:24,0.576,59.51,6.001,0.08208,2.90961,0.34232
AST-001,2003-10-24 16:46:24,0.582,62.16,6.037,0.08774,3.27957,0.34618
AST-001,2003-10-24 16:56:24,0.677,59.19,6.247,0.07937,3.02894,0.37213
AST-001,2003-10-24 17:06:24,0.606,61.51,5.901,0.08496,3.10424,0.40236
AST-001,2003-10-24 17:16:24,0.574,60.34,5.976,0.08632,3.06518,0.3035
AST-001,2003-10-24 17:26:24,0.674,59.52,6.041,0.08743,2.93386,0.40661
AST-001,2003-10-24 17:36:24,0.543,60.78,6.026,0.08343,2.90279,0.42381
AST-001,2003-10-24 17:46:24,0.591,60.61,5.816,0.07651,3.13486,0.29576
AST-001,2003-10-24 17:56:24,0.67,63.09,5.808,0.07832,2.87607,0.37344
AST-001,2003-10-24 18:06:24,0.594,60.34,6.247,0.07338,2.66898,0.39017
AST-001,2003-10-24 18:16:24,0.661,58.98,5.787,0.08888,3.24399,0.39154
AST-001,2003-10-24 18:26:24,0.565,59.53,6.162,0.0803,2.83303,0.34347
AST-001,2003-10-24 18:36:24,0.661,61.2,6.118,0.08659,3.07706,0.30828
AST-001,2003-10-24 18:46:24,0.646,59.55,5.887,0.0817,2.96241,0.44779
AST-001,2003-10-24 18:56:24,0.701,60.11,6.087,0.07765,2.8258,0.28438
AST-001,2003-10-24 19:06:24,0.611,60.22,6.04,0.08255,2.91527,0.44256
AST-001,2003-10-24 19:16:24,0.606,60.11,6.154,0.07606,2.72364,0.36165
AST-001,2003-10-24 19:26:24,0.618,58.71,6.379,0.0841,2.97066,0.34205
AST-001,2003-10-24 19:36:24,0.672,58.78,6.097,0.07948,2.85385,0.31337
AST-001,2003-10-24 19:46:24,0.586,56.83,5.877,0.08799,3.00078,0.37448
AST-001,2003-10-24 19:56:24,0.614,59.39,6.092,0.08535,2.60532,0.41347
AST-001,2003-10-24 20:06:24,0.714,58.76,5.931,0.08299,2.87318,0.32851
AST-001,2003-10-24 20:16:24,0.658,58.85,5.909,0.08132,3.10589,0.31135
AST-001,2003-10-24 20:26:24,0.654,60.26,5.954,0.08448,3.04328,0.46393
AST-001,2003-10-24 20:36:24,0.594,61.86,6.061,0.07879,2.98075,0.30316
AST-001,2003-10-24 20:46:24,0.66,62.06,5.816,0.08803,3.18358,0.39693
AST-001,2003-10-24 20:56:24,0.562,59.79,5.903,0.0762,3.02701,0.29253
AST-001,2003-10-24 21:06:24,0.545,61.03,5.933,0.08114,2.89205,0.34974
AST-001,2003-10-24 21:16:24,0.571,58.92,5.982,0.07768,2.67783,0.3087
AST-001,2003-10-24 21:26:24,0.683,56.56,5.759,0.08572,2.82591,0.32974
AST-001,2003-10-24 21:36:24,0.623,59.72,5.842,0.0805,2.81317,0.3191
AST-001,2003-10-24 21:46:24,0.569,60.21,5.838,0.08267,3.1259,0.44036
AST-001,2003-10-24 21:56:24,0.596,58.93,5.674,0.07565,3.08447,0.26998
AST-001,2003-10-24 22:06:24,0.634,58.45,6.134,0.08653,3.01572,0.44924
AST-001,2003-10-24 22:16:24,0.668,57.51,5.971,0.08305,2.96341,0.44417
AST-001,2003-10-24 22:26:24,0.532,57.8,6.285,0.08342,3.16581,0.31833
AST-001,2003-10-24 22:36:24,0.673,57.5,6.218,0.0861,3.03194,0.37587
AST-001,2003-10-24 22:46:24,0.653,58.97,5.861,0.0741,2.92972,0.36952
AST-001,2003-10-24 22:56:24,0.574,59.23,6.141,0.09895,2.83804,0.53274
AST-001,2003-10-24 23:06:24,0.587,58.06,5.924,0.09118,3.24463,0.35204
AST-001,2003-10-24 23:16:24,0.629,60.33,5.95,0.08056,2.81538,0.29787
AST-001,2003-10-24 23:26:24,0.59,58.3,6.109,0.07778,3.15497,0.36689
AST-001,2003-10-24 23:36:24,0.61,62.02,6.144,0.07766,3.0176,0.33167
AST-001,2003-10-24 23:46:24,0.551,59.33,5.984,0.07834,3.29116,0.28382
AST-001,2003-10-24 23:56:24,0.514,58.23,6.044,0.08272,3.08233,0.3451
AST-001,2003-10-25 00:06:24,0.717,58.82,5.854,0.08385,2.89809,0.35791
AST-001,2003-10-25 00:16:24,0.607,57.19,5.942,0.08133,2.96167,0.31293
AST-001,2003-10-25 00:26:24,0.609,56.79,6.081,0.07849,2.8972,0.35799
AST-001,2003-10-25 00:36:24,0.621,57.68,6.005,0.0748,2.98412,0.33511
AST-001,2003-10-25 00:46:24,0.66,58.37,6.075,0.07755,3.05023,0.3734
AST-001,2003-10-25 00:56:24,0.639,60.33,6.087,0.0754,3.21055,0.35854
AST-001,2003-10-25 01:06:24,0.544,56.85,5.848,0.07616,2.9272,0.33315
AST-001,2003-10-25 01:16:24,0.587,56.01,6.239,0.07979,2.80926,0.43586
AST-001,2003-10-25 01:26:24,0.595,58.43,5.846,0.07701,2.90389,0.34144
AST-001,2003-10-25 01:36:24,0.627,56.38,6.067,0.0735,2.87376,0.31117
AST-001,2003-10-25 01:46:24,0.561,56.72,6.198,0.07345,3.41171,0.27737
AST-001,2003-10-25 01:56:24,0.607,57.24,6.402,0.07922,3.16075,0.31383
AST-001,2003-10-25 02:06:24,0.599,57.09,6.046,0.07609,3.03406,0.40405
AST-001,2003-10-25 02:16:24,0.653,56.36,6.066,0.07332,2.74936,0.28949
AST-001,2003-10-25 02:26:24,0.461,57.92,6.115,0.08561,2.89224,0.40895
AST-001,2003-10-25 02:36:24,0.589,56.33,5.917,0.07938,3.05827,0.29585
AST-001,2003-10-25 02:46:24,0.601,56.51,6.142,0.0747,2.89846,0.40193
AST-001,2003-10-25 02:56:24,0.616,56.88,6.023,0.08001,2.85851,0.4234
AST-001,2003-10-25 03:06:24,0.583,57.97,5.964,0.08463,2.7854,0.32856
AST-001,2003-10-25 03:16:24,0.543,58.09,6.204,0.07763,3.00884,0.41497
AST-001,2003-10-25 03:26:24,0.614,55.0,5.79,0.08002,3.08765,0.31137
AST-001,2003-10-25 03:36:24,0.599,56.38,5.695,0.07293,2.9994,0.37752
AST-001,2003-10-25 03:46:24,0.54,55.82,6.076,0.08366,2.78788,0.41111
AST-001,2003-10-25 03:56:24,0.514,58.94,6.327,0.07157,2.90301,0.33677
AST-001,2003-10-25 04:06:24,0.606,55.17,5.795,0.07719,2.95434,0.35327
AST-001,2003-10-25 04:16:24,0.537,57.75,6.021,0.06364,3.00699,0.26926
AST-001,2003-10-25 04:26:24,0.609,53.53,6.238,0.07942,3.06097,0.36335
AST-001,2003-10-25 04:36:24,0.651,53.32,6.149,0.07979,3.04687,0.32306
AST-001,2003-10-25 04:46:24,0.587,54.23,6.048,0.07371,3.09564,0.39403
AST-001,2003-10-25 04:56:24,0.588,56.22,5.88,0.07236,2.74587,0.27608
AST-001,2003-10-25 05:06:24,0.583,55.64,6.286,0.08439,3.14484,0.35304
AST-001,2003-10-25 05:16:24,0.643,55.55,6.169,0.07598,2.9051,0.41525
AST-001,2003-10-25 05:26:24,0.644,57.46,6.257,0.08112,2.88492,0.39847
AST-001,2003-10-25 05:36:24,0.58,54.59,6.038,0.07483,2.91403,0.39385
AST-001,2003-10-25 05:46:24,0.612,56.54,6.117,0.08279,3.14133,0.43604
AST-001,2003-10-25 05:56:24,0.578,56.03,6.22,0.08436,2.88782,0.36989
AST-001,2003-10-25 06:06:24,0.552,55.35,5.97,0.08284,3.07841,0.38645
AST-001,2003-10-25 06:16:24,0.613,56.55,6.216,0.07697,3.13434,0.41373
AST-001,2003-10-25 06:26:24,0.572,54.55,6.225,0.08051,2.83851,0.3988
AST-001,2003-10-25 06:36:24,0.535,56.47,6.145,0.07424,3.12355,0.26479
AST-001,2003-10-25 06:46:24,0.504,56.79,6.168,0.08384,2.8635,0.40776
AST-001,2003-10-25 06:56:24,0.624,55.87,5.963,0.08378,3.0366,0.40613
AST-001,2003-10-25 07:06:24,0.531,55.56,6.227,0.08222,3.04337,0.3882
AST-001,2003-10-25 07:16:24,0.524,56.08,5.791,0.07336,2.9879,0.33217
AST-001,2003-10-25 07:26:24,0.565,55.79,5.962,0.08152,3.02636,0.33972
AST-001,2003-10-25 07:36:24,0.613,57.04,5.861,0.07578,3.07256,0.40676
AST-001,2003-10-25 07:46:24,0.495,54.87,5.912,0.07404,3.02758,0.31946
AST-001,2003-10-25 07:56:24,0.609,57.11,6.099,0.08264,3.07576,0.40824
AST-001,2003-10-25 08:06:24,0.598,56.07,6.017,0.08084,2.84294,0.37207
AST-001,2003-10-25 08:16:24,0.521,55.84,6.372,0.07706,3.21562,0.37824
AST-001,2003-10-25 08:26:24,0.526,55.92,6.291,0.07244,3.11109,0.31968
AST-001,2003-10-25 08:36:24,0.573,56.11,6.042,0.08958,3.20694,0.34486
AST-001,2003-10-25 08:46:24,0.674,57.54,6.123,0.08437,3.08355,0.41436
AST-001,2003-10-25 08:56:24,0.57,55.89,6.127,0.0802,3.15705,0.2953
AST-001,2003-10-25 09:06:24,0.635,56.63,6.109,0.07783,3.34801,0.4012
AST-001,2003-10-25 09:16:24,0.629,57.62,6.163,0.07791,3.20173,0.37049
AST-001,2003-10-25 09:26:24,0.508,55.51,6.161,0.07993,3.21238,0.37482
AST-001,2003-10-25 09:36:24,0.585,55.33,6.144,0.0769,3.07011,0.29386
AST-001,2003-10-25 09:46:24,0.634,57.11,6.117,0.07907,3.09749,0.42853
AST-001,2003-10-25 09:56:24,0.563,57.46,6.062,0.07356,3.08639,0.26029
AST-001,2003-10-25 10:06:24,0.647,56.95,5.795,0.08772,2.99763,0.414
AST-001,2003-10-25 10:16:24,0.537,58.11,5.975,0.08163,2.88225,0.30518
AST-001,2003-10-25 10:26:24,0.519,56.94,5.942,0.07478,3.09791,0.38528
AST-001,2003-10-25 10:36:24,0.57,57.32,6.014,0.06955,2.8053,0.28724
AST-001,2003-10-25 10:46:24,0.623,57.16,6.26,0.07871,3.19513,0.33425
AST-001,2003-10-25 10:56:24,0.574,57.71,5.721,0.07802,3.06942,0.42878
AST-001,2003-10-25 11:06:24,0.638,56.81,5.746,0.08324,2.93676,0.44818
AST-001,2003-10-25 11:16:24,0.521,57.85,5.985,0.07965,3.08086,0.41098
AST-001,2003-10-25 11:26:24,0.568,57.98,5.841,0.07159,2.75314,0.25363
AST-001,2003-10-25 11:36:24,0.663,56.44,5.937,0.07541,2.94382,0.29512
AST-001,2003-10-25 11:46:24,0.48,58.99,6.27,0.08621,2.93325,0.39704
AST-001,2003-10-25 11:56:24,0.614,60.16,5.895,0.07787,2.88815,0.28246
AST-001,2003-10-25 12:06:24,0.558,57.61,5.967,0.07872,3.24591,0.36157
AST-001,2003-10-25 12:16:24,0.566,57.05,6.044,0.07942,2.95127,0.31044
AST-001,2003-10-25 12:26:24,0.587,59.26,5.816,0.07568,3.04645,0.37645
AST-001,2003-10-25 12:36:24,0.533,59.44,5.925,0.07699,2.98509,0.41465
AST-001,2003-10-25 12:46:24,0.649,57.73,6.291,0.08729,3.12922,0.44237
AST-001,2003-10-25 12:56:24,0.633,57.82,6.125,0.0811,2.92095,0.37512
AST-001,2003-10-25 13:06:24,0.665,58.3,5.859,0.0791,2.8725,0.36352
AST-001,2003-10-25 13:16:24,0.615,59.93,6.115,0.08261,3.08896,0.31267
AST-001,2003-10-25 13:26:24,0.563,58.73,5.588,0.08359,2.89516,0.36076
AST-001,2003-10-25 13:36:24,0.641,59.21,5.806,0.08089,2.93919,0.41365
AST-001,2003-10-25 13:46:24,0.546,60.77,6.211,0.08071,3.258,0.41602
AST-001,2003-10-25 13:56:24,0.567,60.21,6.055,0.08519,3.0958,0.38767
AST-001,2003-10-25 14:06:24,0.713,56.6,5.945,0.08447,3.11541,0.42286
AST-001,2003-10-25 14:16:24,0.665,58.45,5.941,0.09278,3.23151,0.47269
AST-001,2003-10-25 14:26:24,0.635,61.23,6.134,0.08272,3.10162,0.32356
AST-001,2003-10-25 14:36:24,0.686,60.5,5.972,0.08717,3.1274,0.34499
AST-001,2003-10-25 14:46:24,0.602,58.51,5.953,0.07908,3.19513,0.37152
AST-001,2003-10-25 14:56:24,0.645,59.21,6.297,0.07602,3.02531,0.31376
AST-001,2003-10-25 15:06:24,0.578,59.71,5.9,0.0925,2.89111,0.47399
AST-001,2003-10-25 15:16:24,0.602,60.72,6.045,0.08068,2.92898,0.30109
AST-001,2003-10-25 15:26:24,0.623,59.1,5.801,0.08516,2.84112,0.41413
AST-001,2003-10-25 15:36:24,0.691,60.15,6.082,0.08074,3.09639,0.28974
AST-001,2003-10-25 15:46:24,0.587,59.23,6.046,0.08471,3.02852,0.44222
AST-001,2003-10-25 15:56:24,0.672,60.42,5.896,0.08348,3.00731,0.44971
AST-001,2003-10-25 16:06:24,0.621,61.52,5.947,0.08354,2.75389,0.45903
AST-001,2003-10-25 16:16:24,0.537,60.32,6.344,0.08106,2.97776,0.40619
AST-001,2003-10-25 16:26:24,0.529,59.43,6.309,0.0908,2.92787,0.38182
AST-001,2003-10-25 16:36:24,0.589,60.15,5.938,0.0851,3.27789,0.41974
AST-001,2003-10-25 16:46:24,0.675,58.38,6.178,0.07963,3.22884,0.29997
AST-001,2003-10-25 16:56:24,0.636,57.64,5.787,0.08977,2.96237,0.42655
AST-001,2003-10-25 17:06:24,0.711,59.12,5.913,0.08928,2.99546,0.47897
AST-001,2003-10-25 17:16:24,0.633,58.89,6.118,0.08153,3.13298,0.42198
AST-001,2003-10-25 17:26:24,0.692,61.38,5.961,0.06743,2.88756,0.2558
AST-001,2003-10-25 17:36:24,0.636,59.74,6.019,0.08378,2.8468,0.38307
AST-001,2003-10-25 17:46:24,0.581,59.16,5.797,0.07702,3.13114,0.28071
AST-001,2003-10-25 17:56:24,0.659,59.83,6.051,0.08689,2.9564,0.39824
AST-001,2003-10-25 18:06:24,0.589,60.74,5.92,0.08264,3.12098,0.32512
AST-001,2003-10-25 18:16:24,0.557,60.72,5.864,0.09059,2.84917,0.44017
AST-001,2003-10-25 18:26:24,0.588,57.74,5.746,0.07722,2.72594,0.37023
AST-001,2003-10-25 18:36:24,0.606,60.74,6.122,0.07125,3.20593,0.37747
AST-001,2003-10-25 18:46:24,0.636,59.45,5.842,0.08738,3.24256,0.314
AST-001,2003-10-25 18:56:24,0.665,59.82,5.755,0.08936,2.88724,0.40361
AST-001,2003-10-25 19:06:24,0.653,60.58,6.362,0.08775,3.03069,0.35819
AST-001,2003-10-25 19:16:24,0.724,59.35,5.712,0.08668,2.94122,0.45939
AST-001,2003-10-25 19:26:24,0.529,59.38,6.135,0.07584,2.95302,0.35933
AST-001,2003-10-25 19:36:24,0.614,59.53,5.828,0.08734,3.03579,0.34409
AST-001,2003-10-25 19:46:24,0.747,61.53,6.205,0.07798,2.85234,0.29311
AST-001,2003-10-25 19:56:24,0.607,59.82,6.282,0.08737,2.6899,0.46652
AST-001,2003-10-25 20:06:24,0.561,59.34,5.987,0.08592,3.2817,0.4368
AST-001,2003-10-25 20:16:24,0.585,61.67,5.996,0.08001,3.09808,0.31612
AST-001,2003-10-25 20:26:24,0.574,61.4,5.938,0.08423,2.88436,0.41512
AST-001,2003-10-25 20:36:24,0.596,60.03,5.987,0.08419,2.90032,0.35272
AST-001,2003-10-25 20:46:24,0.703,61.68,5.888,0.08022,2.99132,0.41847
AST-001,2003-10-25 20:56:24,0.551,61.6,5.804,0.08124,3.23459,0.4339
AST-001,2003-10-25 21:06:24,0.584,60.2,5.934,0.08101,2.97811,0.34325
AST-001,2003-10-25 21:16:24,0.686,58.18,6.173,0.07937,3.00439,0.27781
AST-001,2003-10-25 21:26:24,0.631,57.31,5.998,0.08271,2.91217,0.41897
AST-001,2003-10-25 21:36:24,0.632,58.54,6.059,0.08596,2.87483,0.32726
AST-001,2003-10-25 21:46:24,0.597,59.76,5.968,0.08609,3.06784,0.44071
AST-001,2003-10-25 21:56:24,0.659,61.42,5.986,0.07487,3.28116,0.27956
AST-001,2003-10-25 22:06:24,0.564,59.74,5.996,0.07801,3.1232,0.31441
AST-001,2003-10-25 22:16:24,0.658,58.28,6.423,0.08031,3.06712,0.29579
AST-001,2003-10-25 22:26:24,0.617,59.48,5.94,0.07614,2.99809,0.31648
AST-001,2003-10-25 22:36:24,0.601,58.89,5.939,0.08505,3.0469,0.40395
AST-001,2003-10-25 22:46:24,0.584,56.81,6.031,0.07412,3.14013,0.35648
AST-001,2003-10-25 22:56:24,0.654,59.49,6.032,0.07124,2.9683,0.345
AST-001,2003-10-25 23:06:24,0.624,56.78,5.827,0.08118,3.3081,0.38273
AST-001,2003-10-25 23:16:24,0.587,58.82,6.137,0.087,3.00453,0.3087
AST-001,2003-10-25 23:26:24,0.611,59.88,5.845,0.07965,2.943,0.36655
AST-001,2003-10-25 23:36:24,0.554,56.47,5.78,0.0776,3.23703,0.402
AST-001,2003-10-25 23:46:24,0.665,58.97,6.113,0.07082,3.20035,0.3208
AST-001,2003-10-25 23:56:24,0.669,60.46,5.976,0.08679,3.11235,0.44032
AST-001,2003-10-26 00:06:24,0.656,57.82,6.209,0.07745,2.9133,0.28464
AST-001,2003-10-26 00:16:24,0.614,56.71,6.125,0.08348,3.05216,0.361
AST-001,2003-10-26 00:26:24,0.624,58.53,6.159,0.08603,3.22705,0.46386
AST-001,2003-10-26 00:36:24,0.533,59.07,6.092,0.08173,2.96993,0.36356
AST-001,2003-10-26 00:46:24,0.58,58.16,6.298,0.07488,2.85836,0.39725
AST-001,2003-10-26 00:56:24,0.585,58.2,6.023,0.08008,3.27477,0.43599
AST-001,2003-10-26 01:06:24,0.589,57.68,5.982,0.07734,2.98971,0.41065
AST-001,2003-10-26 01:16:24,0.625,56.47,6.152,0.08378,2.94407,0.31223
AST-001,2003-10-26 01:26:24,0.572,58.3,6.081,0.08867,2.88593,0.31204
AST-001,2003-10-26 01:36:24,0.557,58.12,6.103,0.08776,2.78356,0.37318
AST-001,2003-10-26 01:46:24,0.649,54.79,6.049,0.08005,2.91998,0.34827
AST-001,2003-10-26 01:56:24,0.575,57.64,5.808,0.07716,3.08623,0.29
AST-001,2003-10-26 02:06:24,0.559,56.1,6.152,0.08218,3.08605,0.44133
AST-001,2003-10-26 02:16:24,0.492,53.85,6.09,0.07148,3.01736,0.364
AST-001,2003-10-26 02:26:24,0.522,54.64,5.868,0.0712,2.88365,0.34054
AST-001,2003-10-26 02:36:24,0.576,57.52,6.212,0.07158,3.16592,0.34425
AST-001,2003-10-26 02:46:24,0.599,56.55,6.21,0.07374,3.05436,0.32287
AST-001,2003-10-26 02:56:24,0.499,55.17,5.682,0.07646,3.11998,0.33576
AST-001,2003-10-26 03:06:24,0.583,56.82,5.991,0.07679,3.1278,0.36834
AST-001,2003-10-26 03:16:24,0.599,56.21,6.002,0.07756,2.79856,0.42625
AST-001,2003-10-26 03:26:24,0.558,56.95,5.924,0.07549,3.24087,0.37122
AST-001,2003-10-26 03:36:24,0.585,56.61,6.047,0.0748,3.1156,0.32217
AST-001,2003-10-26 03:46:24,0.649,59.06,5.935,0.07942,2.66734,0.4139
AST-001,2003-10-26 03:56:24,0.545,57.44,6.354,0.08148,3.15369,0.39019
AST-001,2003-10-26 04:06:24,0.499,54.44,5.999,0.0837,2.94085,0.44232
AST-001,2003-10-26 04:16:24,0.561,56.23,5.914,0.07638,3.1832,0.37361
AST-001,2003-10-26 04:26:24,0.537,56.11,5.883,0.07442,2.96889,0.39565
AST-001,2003-10-26 04:36:24,0.576,54.93,5.778,0.08072,2.97734,0.2928
AST-001,2003-10-26 04:46:24,0.612,56.15,6.018,0.06998,2.85752,0.26421
AST-001,2003-10-26 04:56:24,0.621,56.69,5.8,0.07931,3.01743,0.40498
AST-001,2003-10-26 05:06:24,0.593,56.83,6.493,0.07857,2.8397,0.36357
AST-001,2003-10-26 05:16:24,0.645,56.38,5.911,0.0727,2.99573,0.3152
AST-001,2003-10-26 05:26:24,0.595,56.11,6.417,0.08337,2.95271,0.38745
AST-001,2003-10-26 05:36:24,0.626,55.37,6.221,0.07072,3.2282,0.25248
AST-001,2003-10-26 05:46:24,0.594,56.41,5.814,0.07836,2.88731,0.35502
AST-001,2003-10-26 05:56:24,0.59,57.14,6.268,0.06969,2.78667,0.34166
AST-001,2003-10-26 06:06:24,0.552,55.58,6.114,0.07975,2.97186,0.40391
AST-001,2003-10-26 06:16:24,0.577,54.24,6.078,0.07923,3.01625,0.29702
AST-001,2003-10-26 06:26:24,0.549,56.6,6.103,0.07357,3.16174,0.39039
AST-001,2003-10-26 06:36:24,0.563,57.18,5.763,0.07871,2.76973,0.36461
AST-001,2003-10-26 06:46:24,0.581,57.45,6.073,0.07902,2.69536,0.30593
AST-001,2003-10-26 06:56:24,0.633,53.0,5.987,0.07578,2.8567,0.31427
AST-001,2003-10-26 07:06:24,0.565,57.85,5.983,0.07515,2.97325,0.2966
AST-001,2003-10-26 07:16:24,0.608,56.02,6.124,0.0811,3.05253,0.38063
AST-001,2003-10-26 07:26:24,0.519,56.67,5.782,0.07775,3.1414,0.34818
AST-001,2003-10-26 07:36:24,0.565,55.89,5.951,0.07727,2.98633,0.36406
AST-001,2003-10-26 07:46:24,0.64,56.31,6.023,0.0815,2.95208,0.37567
AST-001,2003-10-26 07:56:24,0.596,55.64,6.028,0.06835,2.98226,0.27489
AST-001,2003-10-26 08:06:24,0.493,55.98,5.994,0.07546,2.87608,0.41145
AST-001,2003-10-26 08:16:24,0.579,55.5,5.864,0.08327,2.84307,0.29846
AST-001,2003-10-26 08:26:24,0.569,57.03,5.986,0.08055,3.12923,0.43262
AST-001,2003-10-26 08:36:24,0.525,58.72,5.832,0.07878,2.92939,0.4221
AST-001,2003-10-26 08:46:24,0.498,58.06,5.97,0.07664,2.6281,0.34452
AST-001,2003-10-26 08:56:24,0.537,57.17,5.913,0.08178,2.85671,0.40849
AST-001,2003-10-26 09:06:24,0.532,57.03,6.057,0.07612,3.09587,0.32115
AST-001,2003-10-26 09:16:24,0.619,59.65,6.143,0.07532,2.94693,0.30423
AST-001,2003-10-26 09:26:24,0.613,56.76,6.2,0.07307,2.96899,0.33061
AST-001,2003-10-26 09:36:24,0.617,57.77,6.17,0.0786,3.10148,0.39513
AST-001,2003-10-26 09:46:24,0.639,56.09,6.125,0.07583,2.80178,0.36798
AST-001,2003-10-26 09:56:24,0.483,55.2,5.797,0.07512,2.91598,0.37316
AST-001,2003-10-26 10:06:24,0.575,56.09,5.91,0.07895,3.12394,0.42809
AST-001,2003-10-26 10:16:24,0.606,55.14,6.189,0.07768,3.07993,0.30782
AST-001,2003-10-26 10:26:24,0.558,57.53,6.325,0.07915,3.10506,0.3026
AST-001,2003-10-26 10:36:24,0.561,57.88,5.877,0.0927,2.9056,0.36011
AST-001,2003-10-26 10:46:24,0.554,56.59,5.883,0.0804,2.94145,0.33362
AST-001,2003-10-26 10:56:24,0.601,56.58,6.026,0.08227,2.70564,0.43888
AST-001,2003-10-26 11:06:24,0.592,58.53,6.254,0.0796,3.00652,0.31411
AST-001,2003-10-26 11:16:24,0.654,57.34,5.912,0.07473,2.95033,0.27525
AST-001,2003-10-26 11:26:24,0.615,59.92,5.887,0.07433,2.90359,0.29121
AST-001,2003-10-26 11:36:24,0.608,57.67,6.011,0.078,2.85054,0.42393
AST-001,2003-10-26 11:46:24,0.597,57.48,5.941,0.08179,3.18209,0.34336
AST-001,2003-10-26 11:56:24,0.562,56.31,5.988,0.07522,3.00611,0.27324
AST-001,2003-10-26 12:06:24,0.607,58.59,6.126,0.08496,3.11251,0.40656
AST-001,2003-10-26 12:16:24,0.641,57.78,5.922,0.08274,2.91747,0.29593
AST-001,2003-10-26 12:26:24,0.625,59.29,5.963,0.07348,3.17809,0.36357
AST-001,2003-10-26 12:36:24,0.553,56.48,6.05,0.07897,3.1589,0.34447
AST-001,2003-10-26 12:46:24,0.532,57.45,6.109,0.08339,3.06082,0.45783
AST-001,2003-10-26 12:56:24,0.639,57.77,6.042,0.07965,2.99823,0.39602
AST-001,2003-10-26 13:06:24,0.616,58.21,5.851,0.07719,3.03801,0.40631
AST-001,2003-10-26 13:16:24,0.622,58.2,6.026,0.08901,3.07027,0.36557
AST-001,2003-10-26 13:26:24,0.568,58.65,5.919,0.07557,3.20114,0.39685
AST-001,2003-10-26 13:36:24,0.646,60.18,6.001,0.08828,2.91776,0.3731
AST-001,2003-10-26 13:46:24,0.646,60.16,6.419,0.07266,3.0009,0.27216
AST-001,2003-10-26 13:56:24,0.6,60.8,6.056,0.08468,3.13506,0.41948
AST-001,2003-10-26 14:06:24,0.641,57.07,6.09,0.07569,3.0636,0.41354
AST-001,2003-10-26 14:16:24,0.57,59.12,5.921,0.07784,2.83971,0.36611
AST-001,2003-10-26 14:26:24,0.611,59.93,5.865,0.08204,3.12975,0.44087
AST-001,2003-10-26 14:36:24,0.52,58.1,6.289,0.08704,2.97374,0.47253
AST-001,2003-10-26 14:46:24,0.603,58.58,6.071,0.08087,2.90648,0.41543
AST-001,2003-10-26 14:56:24,0.735,60.02,5.643,0.08125,2.87085,0.39561
AST-001,2003-10-26 15:06:24,0.652,58.82,6.007,0.08617,2.95779,0.3357
AST-001,2003-10-26 15:16:24,0.702,59.2,6.044,0.0792,2.99597,0.29657
AST-001,2003-10-26 15:26:24,0.648,59.11,5.818,0.08302,2.77305,0.34445
AST-001,2003-10-26 15:36:24,0.632,60.25,5.86,0.09092,3.06546,0.49119
AST-001,2003-10-26 15:46:24,0.632,56.94,6.154,0.08075,3.17653,0.28879
AST-001,2003-10-26 15:56:24,0.603,60.21,5.929,0.07809,3.0288,0.4091
AST-001,2003-10-26 16:06:24,0.658,58.57,6.175,0.087,2.89407,0.45651
AST-001,2003-10-26 16:16:24,0.588,61.49,5.901,0.0785,2.96833,0.35918
AST-001,2003-10-26 16:26:24,0.627,59.69,5.959,0.08609,3.19382,0.3115
AST-001,2003-10-26 16:36:24,0.782,61.1,6.075,0.08576,2.975,0.39748
AST-001,2003-10-26 16:46:24,0.649,60.98,5.832,0.08072,3.03265,0.41163
AST-001,2003-10-26 16:56:24,0.603,57.85,6.03,0.07585,3.00312,0.40695
AST-001,2003-10-26 17:06:24,0.677,60.81,6.069,0.08219,2.84981,0.29151
AST-001,2003-10-26 17:16:24,0.647,58.84,5.983,0.07377,2.94937,0.36902
AST-001,2003-10-26 17:26:24,0.614,56.85,6.009,0.0856,2.81157,0.36858
AST-001,2003-10-26 17:36:24,0.573,58.73,6.187,0.07589,2.9246,0.2987
AST-001,2003-10-26 17:46:24,0.619,59.19,6.181,0.08598,3.15272,0.42779
AST-001,2003-10-26 17:56:24,0.606,61.23,6.152,0.08347,2.6939,0.29913
AST-001,2003-10-26 18:06:24,0.629,59.58,5.794,0.08834,2.93102,0.42085
AST-001,2003-10-26 18:16:24,0.645,62.23,5.897,0.07905,2.91273,0.30631
AST-001,2003-10-26 18:26:24,0.641,62.21,6.181,0.08717,3.24537,0.44379
AST-001,2003-10-26 18:36:24,0.581,58.62,6.074,0.08439,3.16112,0.37451
AST-001,2003-10-26 18:46:24,0.651,59.93,5.787,0.07963,3.08954,0.39248
AST-001,2003-10-26 18:56:24,0.646,59.21,5.948,0.07987,3.06578,0.41829
AST-001,2003-10-26 19:06:24,0.555,60.19,5.781,0.08483,3.18833,0.31066
